ID,vnumber,pnumber,key,latitude,longitude,trafid1,trafid2,MaxPrice,AvgPrice
12115,1,1,17161716802201021713,41.70064167,-84.12606389,SR-120,.,9900,5421
12116,1,2,17161716802201021713,41.70064167,-84.12606389,SR-120,.,9900,5421
12117,2,1,17161716802201021713,41.70064167,-84.12606389,SR-120,.,3039,2970
12118,1,1,1612161280320103165,40.424175,-83.24442222,SR-4,.,19292,12025
12119,1,2,1612161280320103165,40.424175,-83.24442222,SR-4,.,19292,12025
12120,2,1,1612161280320103165,40.424175,-83.24442222,SR-4,.,150000,150000
12121,1,1,81801114201014755,41.41931389,-81.68995833,SR-17,.,5995,4523
12122,2,1,81801114201014755,41.41931389,-81.68995833,SR-17,.,14990,9827
12123,1,1,888888884232010232240,41.09764167,-81.48831111,HOME-AVE,.,5000,5000
12124,1,1,17311731717201017178,40.38336667,-83.62238056,SR-540,.,5000,5000
12125,1,1,88888888729201029234,41.40791111,-83.17436944,FOUR-MILE-HOUSE-RD,.,18900,6274
12126,1,1,20422042806201062035,40.68061944,-82.62994444,37,.,3500,2948
12127,1,1,11541154807201071143,41.16319722,-81.19046667,NEWTON-FALLS-RD,.,19995,13532
12128,1,2,11541154807201071143,41.16319722,-81.19046667,NEWTON-FALLS-RD,.,19995,13532
12129,1,3,11541154807201071143,41.16319722,-81.19046667,NEWTON-FALLS-RD,.,19995,13532
12130,1,1,05656811201011050,39.93188611,-82.92055556,I-70,.,9995,8737
12131,2,1,05656811201011050,39.93188611,-82.92055556,I-70,.,10000,10000
12132,1,1,816816813201013810,39.92119167,-83.12401667,GEORGESVILLE-RD,HOLT-RD,9999,6848
12133,2,1,816816813201013810,39.92119167,-83.12401667,GEORGESVILLE-RD,HOLT-RD,11970,8160
12134,2,2,816816813201013810,39.92119167,-83.12401667,GEORGESVILLE-RD,HOLT-RD,11970,8160
12135,1,1,888888888142010142356,40.59364722,-81.91419722,SR-83,.,900,900
12136,2,1,888888888142010142356,40.59364722,-81.91419722,SR-83,.,23000,23000
12137,2,2,888888888142010142356,40.59364722,-81.91419722,SR-83,.,23000,23000
12138,1,1,22122018182010182152,39.93771111,-84.06892778,SR-571,DAYTON-BRANDT-RD,6900,6299
12139,1,2,22122018182010182152,39.93771111,-84.06892778,SR-571,DAYTON-BRANDT-RD,6900,6299
12140,2,1,22122018182010182152,39.93771111,-84.06892778,SR-571,DAYTON-BRANDT-RD,2500,2150
12141,1,1,224322437102010102237,41.47379444,-81.72575,I-90,.,7998,4951
12142,1,2,224322437102010102237,41.47379444,-81.72575,I-90,.,7998,4951
12143,1,3,224322437102010102237,41.47379444,-81.72575,I-90,.,7998,4951
12144,2,1,224322437102010102237,41.47379444,-81.72575,I-90,.,12885,7373
12145,2,2,224322437102010102237,41.47379444,-81.72575,I-90,.,12885,7373
12146,1,1,999999997142010141630,40.43807778,-82.50820556,6,.,12995,10528
12147,1,1,854854714201014848,39.07091111,-84.30511111,SR-125,.,7988,4802
12148,2,1,854854714201014848,39.07091111,-84.30511111,SR-125,.,27900,15044
12149,2,2,854854714201014848,39.07091111,-84.30511111,SR-125,.,27900,15044
12150,2,3,854854714201014848,39.07091111,-84.30511111,SR-125,.,27900,15044
12151,3,1,854854714201014848,39.07091111,-84.30511111,SR-125,.,2500,2500
12152,1,1,195719577162010161936,41.47970278,-81.63831944,US-422,E 72ND ST,2000,2000
12153,1,2,195719577162010161936,41.47970278,-81.63831944,US-422,E 72ND ST,2000,2000
12154,2,1,195719577162010161936,41.47970278,-81.63831944,US-422,E 72ND ST,2000,2000
12155,1,1,99999999718201018230,39.74066667,-82.09619444,SR-93,.,2000,2000
12156,1,1,155155718201018140,41.32964722,-82.00130833,58,.,4988,3761
12157,1,1,425425723201023340,39.24282222,-83.05687778,SR-772,.,6000,6000
12158,1,1,18318037242010241754,39.55891944,-82.99904722,SR-104,.,4000,4000
12159,2,1,18318037242010241754,39.55891944,-82.99904722,SR-104,.,22000,22000
12160,1,1,194219427252010251929,38.56201667,-82.63706667,SR-93,.,22000,22000
12161,1,2,194219427252010251929,38.56201667,-82.63706667,SR-93,.,22000,22000
12162,2,1,194219427252010251929,38.56201667,-82.63706667,SR-93,.,26980,18310
12164,2,1,154215427262010261540,41.58797222,-83.42571389,68,318,7995,4916
12165,1,1,175017507262010261741,40.59531944,-83.03610556,SR-98,.,10079,6020
12166,2,1,175017507262010261741,40.59531944,-83.03610556,SR-98,.,50000,32250
12167,1,1,0887272010272357,41.23075556,-81.61776944,I-271,.,13777,9775
12169,1,1,911911730201030849,41.238625,-81.22584722,SR-303,.,30000,30000
12170,2,1,911911730201030849,41.238625,-81.22584722,SR-303,.,3000,2554
12171,2,2,911911730201030849,41.238625,-81.22584722,SR-303,.,3000,2554
12172,1,1,928928730201030916,41.36997778,-80.69803889,SR-11,.,13710,6215
12174,1,1,11811880120101111,39.82189444,-84.19163333,PAYNE AVE,DIVISION AVE,3000,3000
12175,1,1,13513580120101121,41.30846389,-80.92154722,SR-305,.,450,450
12176,1,2,13513580120101121,41.30846389,-80.92154722,SR-305,.,450,450
12177,2,1,13513580120101121,41.30846389,-80.92154722,SR-305,.,26980,18310
12178,2,2,13513580120101121,41.30846389,-80.92154722,SR-305,.,26980,18310
12179,1,1,19181918804201041910,39.97902222,-83.74201944,SR-4,.,14000,14000
12180,2,1,19181918804201041910,39.97902222,-83.74201944,SR-4,.,35000,35000
12181,1,1,1513151380420104154,40.52804167,-84.31714722,81,.,5795,3932
12182,1,1,99999999807201071842,39.36943333,-84.06391667,US-22,45,24998,18752
12183,1,2,99999999807201071842,39.36943333,-84.06391667,US-22,45,24998,18752
12184,1,3,99999999807201071842,39.36943333,-84.06391667,US-22,45,24998,18752
12185,2,1,99999999807201071842,39.36943333,-84.06391667,US-22,45,13000,13000
12186,2,2,99999999807201071842,39.36943333,-84.06391667,US-22,45,13000,13000
12187,1,1,18421842807201071837,39.16032222,-84.66108333,TAYLOR RD,.,9999,8619
12188,2,1,18421842807201071837,39.16032222,-84.66108333,TAYLOR RD,.,10989,10494
12189,2,2,18421842807201071837,39.16032222,-84.66108333,TAYLOR RD,.,10989,10494
12190,2,3,18421842807201071837,39.16032222,-84.66108333,TAYLOR RD,.,10989,10494
12191,1,1,222622268152010152221,39.96416111,-82.91441944,S JAMES RD,DALE AVE,13995,10702
12192,1,2,222622268152010152221,39.96416111,-82.91441944,S JAMES RD,DALE AVE,13995,10702
12193,1,3,222622268152010152221,39.96416111,-82.91441944,S JAMES RD,DALE AVE,13995,10702
12194,2,1,222622268152010152221,39.96416111,-82.91441944,S JAMES RD,DALE AVE,5995,3857
12195,1,1,21592159707201072150,40.06943333,-82.38473611,SR-79,.,5795,3932
12197,1,1,13201320804201041232,40.34133889,-82.46648056,SR-13,.,2000,2000
12198,1,2,13201320804201041232,40.34133889,-82.46648056,SR-13,.,2000,2000
12199,2,1,13201320804201041232,40.34133889,-82.46648056,SR-13,.,24999,19664
12200,1,1,888888888132010131410,39.96416111,-80.87271944,W-PIPE-CREEK-RD,.,7995,7995
12201,1,2,888888888132010131410,39.96416111,-80.87271944,W-PIPE-CREEK-RD,.,7995,7995
12202,1,1,232523258142010142259,41.23304167,-82.36095278,BUTLER RD,.,23000,12371
12203,2,1,232523258142010142259,41.23304167,-82.36095278,BUTLER RD,.,18900,6274
12204,1,1,888888888172010172355,41.51028889,-83.62173611,I-75,.,2200,2200
12205,2,1,888888888172010172355,41.51028889,-83.62173611,I-75,.,26500,19500
12206,2,2,888888888172010172355,41.51028889,-83.62173611,I-75,.,26500,19500
12207,1,1,22212221817201017228,41.28303056,-82.97510556,SR-101,.,7995,4993
12208,2,1,22212221817201017228,41.28303056,-82.97510556,SR-101,.,7995,4993
12209,1,1,20020008182010181930,41.31307222,-83.70854444,LIBERTY-HI-RD,GREENSBURG-PIKE,2000,2000
12210,2,1,20020008182010181930,41.31307222,-83.70854444,LIBERTY-HI-RD,GREENSBURG-PIKE,3988,3988
12211,1,1,171217128192010191636,41.74707778,-81.21716111,BLASE-NEMETH-RD,.,25000,25000
12214,1,1,99999999717201017917,41.16553889,-80.77938056,SALT SPRINGS RD,.,7000,7000
12215,1,1,14214027232010231356,41.05864444,-83.66809722,US-224,I-75,7949,6905
12216,2,1,14214027232010231356,41.05864444,-83.66809722,US-224,I-75,6990,4251
12217,2,2,14214027232010231356,41.05864444,-83.66809722,US-224,I-75,6990,4251
12218,2,3,14214027232010231356,41.05864444,-83.66809722,US-224,I-75,6990,4251
12219,2,4,14214027232010231356,41.05864444,-83.66809722,US-224,I-75,6990,4251
12220,4,1,25825880120101246,40.00720556,-83.00665556,E NORWICH AVE,.,26250,17752
12221,4,2,25825880120101246,40.00720556,-83.00665556,E NORWICH AVE,.,26250,17752
12222,1,1,19591959803201031956,39.38488889,-82.39893889,SR-56,.,5795,3932
12223,1,1,109100980620106952,41.60695,-81.05811111,US-6,SR-86,8995,8995
12224,2,1,109100980620106952,41.60695,-81.05811111,US-6,SR-86,11599,8800
12225,2,2,109100980620106952,41.60695,-81.05811111,US-6,SR-86,11599,8800
12226,1,1,229229531201031231,41.47501667,-83.75238333,US-24,.,36638,21903
12227,2,1,229229531201031231,41.47501667,-83.75238333,US-24,.,36638,21903
12228,2,2,229229531201031231,41.47501667,-83.75238333,US-24,.,36638,21903
12229,1,1,201720176242010241929,39.04718611,-83.12182778,26,.,19292,12025
12230,1,2,201720176242010241929,39.04718611,-83.12182778,26,.,19292,12025
12232,1,1,21252125807201072115,40.76762778,-83.90858056,237,.,15000,15000
12233,1,1,99999999808201081645,41.47438889,-84.55101944,SR-107,.,25000,25000
12236,2,1,944944810201010940,39.35474167,-83.75976667,SR-350,7,11998,9996
12239,1,1,23262326812201012230,39.858225,-82.45445278,SR-188,.,1700,1700
12240,1,1,622622813201013615,39.78623333,-82.79364722,39,.,30000,15186
12241,1,1,999999998132010131325,39.91921111,-81.918125,193,.,30000,15186
12242,1,1,17317038162010161657,41.15780833,-80.69804444,E LAWRENCE ST SE,.,13995,8145
12243,1,1,99999999807201071325,39.53860278,-84.52906667,28,.,10000,10000
12244,2,1,99999999807201071325,39.53860278,-84.52906667,28,.,14995,8233
12245,1,1,23182318812201012230,39.83500278,-82.74595556,US-33,20,12000,12000
12246,2,1,23182318812201012230,39.83500278,-82.74595556,US-33,20,32000,32000
12247,2,2,23182318812201012230,39.83500278,-82.74595556,US-33,20,32000,32000
12248,1,1,163316338152010151610,39.49437222,-84.55121111,SR-73,.,5000,5000
12249,2,1,163316338152010151610,39.49437222,-84.55121111,SR-73,.,6995,5339
12250,2,2,163316338152010151610,39.49437222,-84.55121111,SR-73,.,6995,5339
12251,2,3,163316338152010151610,39.49437222,-84.55121111,SR-73,.,6995,5339
12252,2,4,163316338152010151610,39.49437222,-84.55121111,SR-73,.,6995,5339
12253,1,1,311311815201015258,40.76194444,-83.80416667,50,55,1500,1500
12254,1,2,311311815201015258,40.76194444,-83.80416667,50,55,1500,1500
12255,2,1,311311815201015258,40.76194444,-83.80416667,50,55,3599,3599
12256,1,1,222522258182010182212,40.76698889,-81.60423611,SR-93,.,1000,1000
12257,1,1,25205316201016150,40.65115556,-83.22096944,PROSPECT-UPPER-SANDU,.,2995,2995
12258,1,2,25205316201016150,40.65115556,-83.22096944,PROSPECT-UPPER-SANDU,.,2995,2995
12262,2,1,88888888715201015137,41.46408333,-81.79003611,W-140TH-ST,.,3995,3994
12263,1,1,99999999716201016237,39.50212222,-84.380875,SR-122,.,3995,3994
12264,1,2,99999999716201016237,39.50212222,-84.380875,SR-122,.,3995,3994
12265,1,1,14101410724201024134,41.363625,-80.84925833,HOUSEL-CRAFT-RD,.,3995,3994
12266,1,2,14101410724201024134,41.363625,-80.84925833,HOUSEL-CRAFT-RD,.,3995,3994
12267,1,1,8888888880820108030,41.42171667,-81.801625,W-150TH-ST,.,6500,6500
12268,1,1,182618268152010151749,39.0843,-84.15453889,SR-125,.,12995,11153
12269,2,1,182618268152010151749,39.0843,-84.15453889,SR-125,.,2900,2800
12270,2,2,182618268152010151749,39.0843,-84.15453889,SR-125,.,2900,2800
12271,2,3,182618268152010151749,39.0843,-84.15453889,SR-125,.,2900,2800
12272,1,1,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,2995,2048
12273,1,2,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,2995,2048
12274,1,3,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,2995,2048
12275,1,4,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,2995,2048
12276,1,5,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,2995,2048
12277,2,1,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,10000,10000
12278,2,2,05555818201018053,40.79196944,-82.44716111,US-42,LAVER-RD,10000,10000
12279,1,1,80800819201019740,39.4141,-83.95801944,CLARKSVILLE-RD,COWAN-CREEK-RD,25000,16794
12280,2,1,80800819201019740,39.4141,-83.95801944,CLARKSVILLE-RD,COWAN-CREEK-RD,8988,5642
12281,1,1,11101822201022057,41.10456389,-81.44491111,NORTHWEST-AVE,.,39499,15876
12282,1,1,225322538172010172243,41.63596389,-83.59068056,US-24,AIRLINE DR,15000,10767
12283,2,1,225322538172010172243,41.63596389,-83.59068056,US-24,AIRLINE DR,10000,10000
12284,1,1,19411941507201071936,39.54698611,-84.24909444,22,.,10000,10000
12285,1,2,19411941507201071936,39.54698611,-84.24909444,22,.,10000,10000
12286,1,1,152152529201029140,41.42108889,-81.82960556,I-71,.,9900,7174
12287,2,1,152152529201029140,41.42108889,-81.82960556,I-71,.,14210,6444
12288,2,2,152152529201029140,41.42108889,-81.82960556,I-71,.,14210,6444
12289,2,3,152152529201029140,41.42108889,-81.82960556,I-71,.,14210,6444
12290,1,1,151015106142010141459,41.68821667,-83.63767222,I-475,.,2800,2800
12291,1,1,133213328112010111319,40.79681944,-81.51485278,WELLMAN-AVE,6TH-ST,16900,10559
12292,1,2,133213328112010111319,40.79681944,-81.51485278,WELLMAN-AVE,6TH-ST,16900,10559
12293,1,1,164316438132010131630,41.72173056,-83.55687222,SR-184,BENNETT,31500,12221
12294,1,1,21021082220102222,39.05798333,-84.38510556,I-275,.,26250,17752
12295,2,1,21021082220102222,39.05798333,-84.38510556,I-275,.,150000,150000
12296,3,1,21021082220102222,39.05798333,-84.38510556,I-275,.,12000,12000
12297,4,1,21021082220102222,39.05798333,-84.38510556,I-275,.,12000,12000
12298,1,1,21192119822201022214,39.95746667,-83.14507778,HILLIARD-ROME-RD,.,12000,12000
12299,1,2,21192119822201022214,39.95746667,-83.14507778,HILLIARD-ROME-RD,.,12000,12000
12300,2,1,21192119822201022214,39.95746667,-83.14507778,HILLIARD-ROME-RD,.,13500,13500
12301,1,1,61601823201023550,41.41375278,-81.06013056,SR-528,.,2995,2995
12302,2,1,61601823201023550,41.41375278,-81.06013056,SR-528,.,23000,23000
12303,2,2,61601823201023550,41.41375278,-81.06013056,SR-528,.,23000,23000
12304,3,1,61601823201023550,41.41375278,-81.06013056,SR-528,.,23000,23000
12305,4,1,61601823201023550,41.41375278,-81.06013056,SR-528,.,23000,23000
12306,1,1,8888888882620102600,40.89114444,-82.27029722,US-42,.,7900,5721
12307,1,1,105110518262010261035,41.02542778,-81.79933889,GREENWICH-RD,.,34950,22531
12308,2,1,105110518262010261035,41.02542778,-81.79933889,GREENWICH-RD,.,7500,5079
12309,2,2,105110518262010261035,41.02542778,-81.79933889,GREENWICH-RD,.,7500,5079
12310,2,3,105110518262010261035,41.02542778,-81.79933889,GREENWICH-RD,.,7500,5079
12311,1,1,105410548262010261048,40.21478611,-83.30785278,US-33,.,1900,1900
12312,1,1,14514058272010271343,39.55223611,-84.64519444,US-127,.,2000,2000
12313,2,1,14514058272010271343,39.55223611,-84.64519444,US-127,.,2000,2000
12314,3,1,14514058272010271343,39.55223611,-84.64519444,US-127,.,1800,1800
12315,3,2,14514058272010271343,39.55223611,-84.64519444,US-127,.,1800,1800
12316,1,1,888888888292010291858,39.87368056,-82.98683889,I-270,.,1800,1800
12317,1,1,888888887112010111350,39.83180556,-83.13560556,US-62,.,1800,1800
12318,1,1,111611167122010121043,40.90034444,-81.21359722,SR-173,.,5990,5990
12319,2,1,111611167122010121043,40.90034444,-81.21359722,SR-173,.,26980,18310
12320,1,1,14314038152010151353,40.73514722,-81.36991667,SR-800,.,20490,9115
12321,2,1,14314038152010151353,40.73514722,-81.36991667,SR-800,.,5000,5000
12322,2,2,14314038152010151353,40.73514722,-81.36991667,SR-800,.,5000,5000
12323,2,3,14314038152010151353,40.73514722,-81.36991667,SR-800,.,5000,5000
12324,2,4,14314038152010151353,40.73514722,-81.36991667,SR-800,.,5000,5000
12325,3,1,14314038152010151353,40.73514722,-81.36991667,SR-800,.,5997,4584
12326,1,1,232423248162010162318,41.31049444,-82.08976389,INDIAN-HOLLOW-RD,.,10000,10000
12327,1,1,888888888182010181858,40.05705,-82.45005278,SR-16,.,10000,10000
12328,1,1,22722078192010192135,39.19264444,-83.15303611,POTTS-HILL-RD,.,4000,4000
12329,2,1,22722078192010192135,39.19264444,-83.15303611,POTTS-HILL-RD,.,2000,2000
12330,1,1,13151315823201023139,41.62894722,-83.60664444,SR-2,WESTWOOD-AVE,5000,5000
12337,1,1,16501650901201011646,40.12863056,-83.10649722,WYANDOTTE-WOODS-BLVD,.,10681,10681
12338,1,1,04545816201016030,40.72455556,-81.60126667,SCIOTO-AVE-NW,.,1000,1000
12339,1,2,04545816201016030,40.72455556,-81.60126667,SCIOTO-AVE-NW,.,1000,1000
12340,1,3,04545816201016030,40.72455556,-81.60126667,SCIOTO-AVE-NW,.,1000,1000
12341,1,1,221122118252010252210,40.92751944,-81.40272778,STATE-ST,CLEVELAND-AVE,10400,10400
12342,2,1,221122118252010252210,40.92751944,-81.40272778,STATE-ST,CLEVELAND-AVE,15500,12169
12345,1,1,13351335901201011326,41.50093056,-82.96767222,SR-53,.,800,800
12346,2,1,13351335901201011326,41.50093056,-82.96767222,SR-53,.,65000,65000
12347,2,2,13351335901201011326,41.50093056,-82.96767222,SR-53,.,65000,65000
12348,1,1,73973990220102739,41.51515833,-83.42914722,SR-163,.,5967,5267
12349,2,1,73973990220102739,41.51515833,-83.42914722,SR-163,.,19994,15434
12350,1,1,888888889052010538,41.36289444,-82.11216111,WEST-AVE,.,36496,25399
12351,1,1,23182318908201082312,41.11580556,-82.16440833,BURSLEY-RD,.,2995,2048
12352,1,1,99999999912201012142,40.21775,-84.657725,SR-47,.,26995,22108
12353,1,2,99999999912201012142,40.21775,-84.657725,SR-47,.,26995,22108
12357,1,1,62602729201029553,39.10638889,-84.39057778,HOKEL LANE,.,4987,3428
12358,1,1,94394380120101915,41.36840556,-82.18135556,SR-113,.,701,701
12359,2,1,94394380120101915,41.36840556,-82.18135556,SR-113,.,4995,4995
12360,2,2,94394380120101915,41.36840556,-82.18135556,SR-113,.,4995,4995
12361,3,1,94394380120101915,41.36840556,-82.18135556,SR-113,.,16975,10929
12366,1,1,99999999804201042053,39.65570278,-84.15738333,SR-48,BOUNDBROOK DR,4600,4600
12367,1,1,99999999811201011049,39.24032222,-84.46103056,N WAYNE AVE,.,18500,13350
12368,1,1,105010508112010111033,41.24816667,-81.28180278,I-80,.,4600,4600
12369,1,2,105010508112010111033,41.24816667,-81.28180278,I-80,.,4600,4600
12370,1,1,145414548172010171425,38.79743056,-82.68141944,290,.,3000,3000
12371,1,2,145414548172010171425,38.79743056,-82.68141944,290,.,3000,3000
12372,1,3,145414548172010171425,38.79743056,-82.68141944,290,.,3000,3000
12373,1,1,99999999819201019759,40.80992778,-82.97721111,N POPLAR ST,W GALEN ST,4000,4000
12374,2,1,99999999819201019759,40.80992778,-82.97721111,N POPLAR ST,W GALEN ST,5995,4481
12379,2,1,115411548192010191144,40.69335833,-81.74598611,2,52,8490,6805
12380,1,1,18531853704201041842,40.47975556,-84.64778889,SR-219,BURKETTSVILLE-ST-HEN,5995,5291
12381,1,2,18531853704201041842,40.47975556,-84.64778889,SR-219,BURKETTSVILLE-ST-HEN,5995,5291
12383,1,1,1101100715201015110,39.46256111,-81.46654167,SR-60,.,10988,7707
12385,2,1,165216528132010131638,39.83174167,-82.95536111,SR-317,CANAL-RD,5995,5995
12388,1,1,334334824201024327,41.63291111,-83.55362222,BROADWAY-ST,.,26980,18310
12389,1,2,334334824201024327,41.63291111,-83.55362222,BROADWAY-ST,.,26980,18310
12390,1,3,334334824201024327,41.63291111,-83.55362222,BROADWAY-ST,.,26980,18310
12392,1,1,888888889102010102354,39.23918333,-84.24092778,PAXTON-RD,.,8991,4365
12393,1,2,888888889102010102354,39.23918333,-84.24092778,PAXTON-RD,.,8991,4365
12394,1,1,113511359102010101118,40.46186111,-81.5861,CROOKED-RUN-RD,.,4890,3922
12395,1,1,842842914201014822,40.01083611,-83.11758056,SCIOTO DARBY RD,.,22865,16796
12396,1,1,717717916201016713,39.94409444,-82.86721111,E LIVINGSTON AVE,.,20000,20000
12397,1,2,717717916201016713,39.94409444,-82.86721111,E LIVINGSTON AVE,.,20000,20000
12398,1,1,162316238192010191618,40.84779167,-81.49284722,SR-241,.,26000,26000
12399,2,1,162316238192010191618,40.84779167,-81.49284722,SR-241,.,24500,14463
12401,1,1,14814088202010201339,39.97041111,-82.80895556,LANCASTER AVE,.,28000,28000
12402,2,1,14814088202010201339,39.97041111,-82.80895556,LANCASTER AVE,.,3500,3500
12403,1,1,142814288212010211415,39.52759167,-82.55696389,SR-180,SR-374,30000,30000
12404,1,1,1991909821201021193,39.91722222,-83.04055556,FRANK RD,.,8000,8000
12405,2,1,1991909821201021193,39.91722222,-83.04055556,FRANK RD,.,19995,19995
12406,1,1,114211428212010211139,39.95472222,-82.83833333,US-40,MCNAUGHTEN RD,4500,4500
12407,2,1,114211428212010211139,39.95472222,-82.83833333,US-40,MCNAUGHTEN RD,26980,18310
12408,1,1,17817088222010221650,41.282525,-84.30384444,SR-18,.,4750,4750
12409,1,2,17817088222010221650,41.282525,-84.30384444,SR-18,.,4750,4750
12412,2,1,184918498222010221840,39.52613889,-84.41716389,81,.,27389,18391
12413,1,1,135613568232010231347,40.95066944,-80.95485556,SR-14,SR-534,85000,85000
12414,2,1,135613568232010231347,40.95066944,-80.95485556,SR-14,SR-534,10210,5898
12415,1,1,184318438232010231815,39.35361667,-83.720575,SR-73,.,10210,5898
12416,1,2,184318438232010231815,39.35361667,-83.720575,SR-73,.,10210,5898
12417,1,1,99999999823201023140,39.49370833,-84.54348611,SR-73,.,7000,7000
12418,1,1,99999999825201025925,40.00965833,-81.56056389,35,.,12000,12000
12419,1,1,0558262010262350,40.26865556,-80.99406111,W WARREN ST,.,19588,12953
12420,1,2,0558262010262350,40.26865556,-80.99406111,W WARREN ST,.,19588,12953
12421,1,3,0558262010262350,40.26865556,-80.99406111,W WARREN ST,.,19588,12953
12422,1,1,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12423,1,2,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12424,1,3,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12425,1,4,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12426,1,5,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12427,1,6,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12428,1,7,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12429,1,8,85485460220102813,40.06173611,-82.06074444,SR-60,.,14000,14000
12432,1,1,63963990420104626,40.18755278,-80.93221944,SR-519,.,12000,12000
12433,1,1,10341034907201071019,40.31026667,-83.75980556,US-68,.,4977,3654
12434,2,1,10341034907201071019,40.31026667,-83.75980556,US-68,.,21499,16833
12435,1,1,8888888890920109134,39.90223056,-82.02180278,LINDEN AVE,.,2650,2575
12436,1,1,11111111912201012110,39.82096111,-82.28788056,SR-668,.,8500,8500
12437,1,1,88888888912201012520,40.15241111,-81.47146944,FREEDOM RD,.,3995,2836
12438,1,1,12171217915201015128,41.23751111,-82.00288889,SR-303,ISLAND RD,3995,2836
12439,1,2,12171217915201015128,41.23751111,-82.00288889,SR-303,ISLAND RD,3995,2836
12440,1,3,12171217915201015128,41.23751111,-82.00288889,SR-303,ISLAND RD,3995,2836
12441,2,1,12171217915201015128,41.23751111,-82.00288889,SR-303,ISLAND RD,26250,17752
12442,1,1,172617269232010231721,39.97376667,-83.13543333,FISHER RD,.,63000,63000
12443,2,1,172617269232010231721,39.97376667,-83.13543333,FISHER RD,.,17750,9732
12446,2,1,837837925201025827,39.49768333,-83.32074167,US-35,.,22000,22000
12447,2,2,837837925201025827,39.49768333,-83.32074167,US-35,.,22000,22000
12450,1,1,23452345702201022342,39.79456667,-84.15429167,SR-201,AVONDALE DR,9700,9700
12452,1,1,16171617917201017167,41.20933333,-84.63130556,US-24,87,22000,22000
12456,1,1,30300918201018255,39.89910556,-82.73979722,PICKERINGTON RD,.,12571,8782
12457,1,1,437437918201018320,38.59946111,-82.78443889,HAVERHILL OHIO FURNA,.,17999,11119
12459,1,1,1061006920201020945,41.50530833,-82.842675,SR-2,.,35995,14195
12460,2,1,1061006920201020945,41.50530833,-82.842675,SR-2,.,35995,14195
12461,3,1,1061006920201020945,41.50530833,-82.842675,SR-2,.,18995,13233
12465,1,1,155015509232010231535,41.33386111,-83.27268333,SR-635,.,5000,5000
12466,1,1,2252205512201012225,39.42213889,-81.459375,SR-7,SR-60,8789,6693
12467,1,2,2252205512201012225,39.42213889,-81.459375,SR-7,SR-60,8789,6693
12468,1,1,20520055242010241957,40.91801944,-84.05647222,EAKIN ST,.,1500,1500
12469,1,2,20520055242010241957,40.91801944,-84.05647222,EAKIN ST,.,1500,1500
12470,1,1,932932812201012923,41.47154444,-81.81853333,I-90,.,40000,40000
12472,1,1,182818288262010261824,39.39097778,-84.54592222,HANCOCK AVE,.,5693,4896
12476,3,1,182818288262010261824,39.39097778,-84.54592222,HANCOCK AVE,.,9998,5864
12477,3,2,182818288262010261824,39.39097778,-84.54592222,HANCOCK AVE,.,9998,5864
12478,3,3,182818288262010261824,39.39097778,-84.54592222,HANCOCK AVE,.,9998,5864
12480,1,1,124012407132010131230,40.01783611,-83.01222778,US-23,ARCADIA AVE,5995,3102
12481,2,1,124012407132010131230,40.01783611,-83.01222778,US-23,ARCADIA AVE,6990,4251
12482,1,1,999999998272010271317,41.23921667,-80.88092222,83,.,10000,10000
12483,2,1,999999998272010271317,41.23921667,-80.88092222,83,.,14500,9250
12484,2,2,999999998272010271317,41.23921667,-80.88092222,83,.,14500,9250
12485,1,1,155915598272010271531,40.01150833,-82.29056389,668,.,23000,23000
12486,1,1,145914598272010271451,40.99459722,-81.40560278,66,2307,3995,3995
12488,1,1,222822288282010282158,40.77585278,-83.46454444,SR-37,.,5000,5000
12494,2,1,171917198302010301659,40.67468889,-83.80838056,110,.,80000,80000
12495,1,1,999999998302010301216,39.15297778,-84.67298889,SR-264,.,2999,2999
12496,1,1,115411548162010161145,41.24837778,-81.30019722,I-80,.,63000,63000
12500,3,1,115411548162010161145,41.24837778,-81.30019722,I-80,.,58000,51500
12501,3,2,115411548162010161145,41.24837778,-81.30019722,I-80,.,58000,51500
12502,4,1,115411548162010161145,41.24837778,-81.30019722,I-80,.,20000,20000
12503,5,1,115411548162010161145,41.24837778,-81.30019722,I-80,.,8000,8000
12504,6,1,115411548162010161145,41.24837778,-81.30019722,I-80,.,14000,9260
12505,6,2,115411548162010161145,41.24837778,-81.30019722,I-80,.,14000,9260
12506,6,3,115411548162010161145,41.24837778,-81.30019722,I-80,.,14000,9260
12507,7,1,115411548162010161145,41.24837778,-81.30019722,I-80,.,14995,11393
